seed,kind,case,phase,block,pulse,rest_ms,label,input_hz,onset_s,duration_ms,input_events,stimulus_spikes,sensory_A,total_spikes,noninput_spikes,resource_before,resource_after,event_file,aBN1,aDN1,aDN2
3701,response,h3_partial,train,3,9,0,A,150.0,20.1,300.0,2194,2160,2160,2474,314,0.496713457828536,0.4427964326098078,events_00066.parquet,0,0,0
3701,response,h3_partial,train,3,10,0,A,150.0,20.6,300.0,2194,2160,2160,2467,307,0.4958213627622326,0.4422218211127655,events_00068.parquet,0,0,0
3701,response,h3_partial,train,3,11,0,A,150.0,21.1,300.0,2194,2160,2160,2469,309,0.4953014327788748,0.441886162154018,events_00070.parquet,0,0,0
3702,response,h3_partial,train,1,0,0,A,150.0,0.0,300.0,2065,2030,2030,2712,682,1.0,0.772976134031952,events_00071.parquet,9,2,3
3702,response,h3_partial,train,1,1,0,A,150.0,0.5,300.0,2065,2030,2030,2535,505,0.7945803112849297,0.6414577869881609,events_00073.parquet,5,0,0
3702,response,h3_partial,train,1,2,0,A,150.0,1.0,300.0,2065,2030,2030,2408,378,0.6755775897214685,0.5650570767704145,events_00075.parquet,3,0,0
3702,response,h3_partial,train,1,3,0,A,150.0,1.5,300.0,2065,2030,2030,2363,333,0.6064473683519293,0.5205529797985946,events_00077.parquet,2,0,0
3702,response,h3_partial,train,1,4,0,A,150.0,2.0,300.0,2065,2030,2030,2355,325,0.5661783961559257,0.494558077349461,events_00079.parquet,2,0,0
3702,response,h3_partial,train,1,5,0,A,150.0,2.5,300.0,2065,2030,2030,2344,314,0.5426572357417551,0.4793331683320789,events_00081.parquet,0,0,0
3702,response,h3_partial,train,1,6,0,A,150.0,3.0,300.0,2065,2030,2030,2319,289,0.5288811683766348,0.4703920707005459,events_00083.parquet,0,0,0
3702,response,h3_partial,train,1,7,0,A,150.0,3.5,300.0,2065,2030,2030,2308,278,0.5207909286813109,0.4651272155702744,events_00085.parquet,0,0,0
3702,response,h3_partial,train,1,8,0,A,150.0,4.0,300.0,2065,2030,2030,2299,269,0.5160270907589029,0.4620188662498617,events_00087.parquet,0,0,0
3702,response,h3_partial,train,1,9,0,A,150.0,4.5,300.0,2065,2030,2030,2309,279,0.5132145399854667,0.4601789084308952,events_00089.parquet,1,0,0
3702,response,h3_partial,train,1,10,0,A,150.0,5.0,300.0,2065,2030,2030,2309,279,0.5115496773032581,0.4590869504497022,events_00091.parquet,0,0,0
3702,response,h3_partial,train,1,11,0,A,150.0,5.5,300.0,2065,2030,2030,2316,286,0.5105616328629516,0.4584372578765967,events_00093.parquet,0,0,0
3702,response,h3_partial,train,2,0,0,A,150.0,7.8,300.0,2065,2030,2030,2514,484,0.8007702010683685,0.6449366155166837,events_00095.parquet,6,0,0
3702,response,h3_partial,train,2,1,0,A,150.0,8.299999999999999,300.0,2065,2030,2030,2412,382,0.6787253639450069,0.5667954302017945,events_00097.parquet,3,0,0
3702,response,h3_partial,train,2,2,0,A,150.0,8.799999999999999,300.0,2065,2030,2030,2375,345,0.608020295582413,0.5214004642656849,events_00099.parquet,2,0,0
3702,response,h3_partial,train,2,3,0,A,150.0,9.3,300.0,2065,2030,2030,2363,333,0.5669452318129532,0.4949564578144582,events_00101.parquet,2,0,0
3702,response,h3_partial,train,2,4,0,A,150.0,9.8,300.0,2065,2030,2030,2336,306,0.5430177052930989,0.4795098646800871,events_00103.parquet,0,0,0
3702,response,h3_partial,train,2,5,0,A,150.0,10.3,300.0,2065,2030,2030,2320,290,0.5290410498439425,0.4704626115845355,events_00105.parquet,0,0,0
3702,response,h3_partial,train,2,6,0,A,150.0,10.8,300.0,2065,2030,2030,2314,284,0.5208547567126458,0.4651492346734235,events_00107.parquet,0,0,0
3702,response,h3_partial,train,2,7,0,A,150.0,11.3,300.0,2065,2030,2030,2303,273,0.5160470144673435,0.462020388809213,events_00109.parquet,0,0,0
3702,response,h3_partial,train,2,8,0,A,150.0,11.8,300.0,2065,2030,2030,2309,279,0.5132159176541388,0.460173053676719,events_00111.parquet,1,0,0
3702,response,h3_partial,train,2,9,0,A,150.0,12.3,300.0,2065,2030,2030,2309,279,0.5115443797026058,0.4590794952301813,events_00113.parquet,0,0,0
