model,seed,interval_ms,phase,pulse,rest_ms,onset_s,input_events,sensory_spikes,total_spikes,resource_before,resource_after,aBN1,aBN1_latency_ms,aBN1_v_before_mV,aBN1_g_before_mV,aDN1,aDN1_latency_ms,aDN1_v_before_mV,aDN1_g_before_mV,aDN2,aDN2_latency_ms,aDN2_v_before_mV,aDN2_g_before_mV
static,1704,2000.0,train,2,0.0,4.0,2171,2134,3037,1.0,1.0,10,15.80000000000048,-51.99999999999894,1.8386577967786444e-155,2,54.00000000000027,-51.99999999999894,1.5801878228582294e-156,3,41.00000000000037,-51.99999999999894,2.3022326000405387e-156
static,1704,2000.0,train,3,0.0,6.0,2171,2134,3037,1.0,1.0,10,15.80000000000048,-51.99999999999894,1.8386577967786444e-155,2,54.00000000000027,-51.99999999999894,1.5801878228582294e-156,3,41.00000000000037,-51.99999999999894,2.3022326000405387e-156
static,1704,2000.0,train,4,0.0,8.0,2171,2134,3037,1.0,1.0,10,15.80000000000048,-51.99999999999894,1.8386577967786444e-155,2,54.00000000000027,-51.99999999999894,1.5801878228582294e-156,3,41.00000000000037,-51.99999999999894,2.3022326000405387e-156
static,1704,2000.0,train,5,0.0,10.0,2171,2134,3037,1.0,1.0,10,15.80000000000048,-51.99999999999894,1.8386577967786444e-155,2,54.00000000000027,-51.99999999999894,1.5801878228582294e-156,3,41.00000000000037,-51.99999999999894,2.3022326000405387e-156
static,1704,2000.0,train,6,0.0,12.0,2171,2134,3037,1.0,1.0,10,15.80000000000048,-51.99999999999894,1.8386577967786444e-155,2,54.00000000000027,-51.99999999999894,1.5801878228582294e-156,3,41.00000000000037,-51.99999999999894,2.3022326000405387e-156
static,1704,2000.0,train,7,0.0,14.0,2171,2134,3037,1.0,1.0,10,15.80000000000048,-51.99999999999894,1.8386577967786444e-155,2,54.00000000000027,-51.99999999999894,1.5801878228582294e-156,3,41.00000000000037,-51.99999999999894,2.3022326000405387e-156
static,1704,2000.0,train,8,0.0,16.0,2171,2134,3037,1.0,1.0,10,15.800000000002257,-51.99999999999894,1.8386577967786444e-155,2,54.000000000002046,-51.99999999999894,1.5801878228582294e-156,3,41.00000000000037,-51.99999999999894,2.3022326000405387e-156
static,1704,2000.0,train,9,0.0,18.0,2171,2134,3037,1.0,1.0,10,15.800000000002257,-51.99999999999894,1.8386577967786444e-155,2,54.000000000002046,-51.99999999999894,1.5801878228582294e-156,3,41.00000000000037,-51.99999999999894,2.3022326000405387e-156
static,1704,2000.0,train,10,0.0,20.0,2171,2134,3037,1.0,1.0,10,15.800000000002257,-51.99999999999894,1.8386577967786444e-155,2,54.000000000002046,-51.99999999999894,1.5801878228582294e-156,3,41.00000000000037,-51.99999999999894,2.3022326000405387e-156
static,1704,2000.0,train,11,0.0,22.0,2171,2134,3037,1.0,1.0,10,15.800000000002257,-51.99999999999894,1.8386577967786444e-155,2,54.000000000002046,-51.99999999999894,1.5801878228582294e-156,3,41.00000000000037,-51.99999999999894,2.3022326000405387e-156
static,1704,2000.0,recovery,-1,2000.0,24.3,2171,2134,3037,1.0,1.0,10,15.799999999998704,-51.99999999999894,1.6100226786405654e-181,2,54.000000000002046,-51.99999999999894,1.3836931677937922e-182,3,41.00000000000037,-51.99999999999894,2.015952454048272e-182
static,1704,2000.0,recovery,-1,10000.0,32.3,2171,2134,3037,1.0,1.0,10,15.80000000000581,-51.99999999999894,1.23516e-319,2,54.000000000002046,-51.99999999999894,1.23516e-319,3,41.00000000000392,-51.99999999999894,1.23516e-319
static,1705,500.0,train,0,0.0,0.0,2094,2065,2966,1.0,1.0,9,30.700000000000003,-52.0,0.0,1,152.4,-52.0,0.0,3,86.8,-52.0,0.0
static,1705,500.0,train,1,0.0,0.5,2094,2065,2966,1.0,1.0,9,30.70000000000006,-51.99999992643113,2.1077795146303055e-26,1,152.39999999999998,-51.99999608309053,3.217349622195589e-25,3,86.79999999999998,-51.99999666539814,4.0433851019155677e-25
static,1705,500.0,train,2,0.0,1.0,2094,2065,2966,1.0,1.0,9,30.69999999999995,-51.99999992643113,2.1077795146303055e-26,1,152.4000000000001,-51.99999608309053,3.217349622195589e-25,3,86.79999999999998,-51.99999666539814,4.0433851019155677e-25
static,1705,500.0,train,3,0.0,1.5,2094,2065,2966,1.0,1.0,9,30.700000000000173,-51.99999992643113,2.1077795146303055e-26,1,152.4000000000001,-51.99999608309053,3.217349622195589e-25,3,86.79999999999998,-51.99999666539814,4.0433851019155677e-25
static,1705,500.0,train,4,0.0,2.0,2094,2065,2966,1.0,1.0,9,30.69999999999995,-51.99999992643113,2.1077795146303055e-26,1,152.4000000000001,-51.99999608309053,3.217349622195589e-25,3,86.80000000000021,-51.99999666539814,4.0433851019155677e-25
static,1705,500.0,train,5,0.0,2.5,2094,2065,2966,1.0,1.0,9,30.69999999999995,-51.99999992643113,2.1077795146303055e-26,1,152.4000000000001,-51.99999608309053,3.217349622195589e-25,3,86.80000000000021,-51.99999666539814,4.0433851019155677e-25
static,1705,500.0,train,6,0.0,3.0,2094,2065,2966,1.0,1.0,9,30.69999999999995,-51.99999992643113,2.1077795146303055e-26,1,152.4000000000001,-51.99999608309053,3.217349622195589e-25,3,86.80000000000021,-51.99999666539814,4.0433851019155677e-25
static,1705,500.0,train,7,0.0,3.5,2094,2065,2966,1.0,1.0,9,30.69999999999995,-51.99999992643113,2.1077795146303055e-26,1,152.4000000000001,-51.99999608309053,3.217349622195589e-25,3,86.80000000000021,-51.99999666539814,4.0433851019155677e-25
static,1705,500.0,train,8,0.0,4.0,2094,2065,2966,1.0,1.0,9,30.700000000000397,-51.99999992643113,2.1077795146303055e-26,1,152.4000000000001,-51.99999608309053,3.217349622195589e-25,3,86.80000000000021,-51.99999666539814,4.0433851019155677e-25
static,1705,500.0,train,9,0.0,4.5,2094,2065,2966,1.0,1.0,9,30.700000000000397,-51.99999992643113,2.1077795146303055e-26,1,152.4000000000001,-51.99999608309053,3.217349622195589e-25,3,86.80000000000021,-51.99999666539814,4.0433851019155677e-25
static,1705,500.0,train,10,0.0,5.0,2094,2065,2966,1.0,1.0,9,30.700000000000397,-51.99999992643113,2.1077795146303055e-26,1,152.4000000000001,-51.99999608309053,3.217349622195589e-25,3,86.80000000000021,-51.99999666539814,4.0433851019155677e-25
static,1705,500.0,train,11,0.0,5.5,2094,2065,2966,1.0,1.0,9,30.700000000000397,-51.99999992643113,2.1077795146303055e-26,1,152.4000000000001,-51.99999608309053,3.217349622195589e-25,3,86.80000000000021,-51.99999666539814,4.0433851019155677e-25
static,1705,500.0,recovery,-1,2000.0,7.8,2094,2065,2966,1.0,1.0,9,30.700000000000397,-51.99999999999894,9.501927100276234e-183,1,152.40000000000097,-51.99999999999894,1.4503899176364098e-181,3,86.80000000000021,-51.99999999999894,1.8227689476089781e-181
static,1705,500.0,recovery,-1,10000.0,15.8,2094,2065,2966,1.0,1.0,9,30.699999999999505,-51.99999999999894,1.23516e-319,1,152.4000000000001,-51.99999999999894,1.23516e-319,3,86.80000000000021,-51.99999999999894,1.23516e-319
static,1705,2000.0,train,0,0.0,0.0,2094,2065,2966,1.0,1.0,9,30.700000000000003,-52.0,0.0,1,152.4,-52.0,0.0,3,86.8,-52.0,0.0
static,1705,2000.0,train,1,0.0,2.0,2094,2065,2966,1.0,1.0,9,30.69999999999995,-51.99999999999894,1.0851270966007015e-156,1,152.4000000000001,-51.99999999999894,1.6563560040551948e-155,3,86.80000000000021,-51.99999999999894,2.081615608096321e-155
static,1705,2000.0,train,2,0.0,4.0,2094,2065,2966,1.0,1.0,9,30.700000000000397,-51.99999999999894,1.0851270966007015e-156,1,152.4000000000001,-51.99999999999894,1.6563560040551948e-155,3,86.80000000000021,-51.99999999999894,2.081615608096321e-155
static,1705,2000.0,train,3,0.0,6.0,2094,2065,2966,1.0,1.0,9,30.700000000000397,-51.99999999999894,1.0851270966007015e-156,1,152.4000000000001,-51.99999999999894,1.6563560040551948e-155,3,86.80000000000021,-51.99999999999894,2.081615608096321e-155
static,1705,2000.0,train,4,0.0,8.0,2094,2065,2966,1.0,1.0,9,30.699999999999505,-51.99999999999894,1.0851270966007015e-156,1,152.4000000000001,-51.99999999999894,1.6563560040551948e-155,3,86.80000000000021,-51.99999999999894,2.081615608096321e-155
static,1705,2000.0,train,5,0.0,10.0,2094,2065,2966,1.0,1.0,9,30.70000000000128,-51.99999999999894,1.0851270966007015e-156,1,152.4000000000001,-51.99999999999894,1.6563560040551948e-155,3,86.80000000000021,-51.99999999999894,2.081615608096321e-155
static,1705,2000.0,train,6,0.0,12.0,2094,2065,2966,1.0,1.0,9,30.70000000000128,-51.99999999999894,1.0851270966007015e-156,1,152.4000000000001,-51.99999999999894,1.6563560040551948e-155,3,86.80000000000021,-51.99999999999894,2.081615608096321e-155
static,1705,2000.0,train,7,0.0,14.0,2094,2065,2966,1.0,1.0,9,30.70000000000128,-51.99999999999894,1.0851270966007015e-156,1,152.4000000000001,-51.99999999999894,1.6563560040551948e-155,3,86.80000000000021,-51.99999999999894,2.081615608096321e-155
static,1705,2000.0,train,8,0.0,16.0,2094,2065,2966,1.0,1.0,9,30.699999999999505,-51.99999999999894,1.0851270966007015e-156,1,152.4000000000001,-51.99999999999894,1.6563560040551948e-155,3,86.80000000000021,-51.99999999999894,2.081615608096321e-155
static,1705,2000.0,train,9,0.0,18.0,2094,2065,2966,1.0,1.0,9,30.699999999999505,-51.99999999999894,1.0851270966007015e-156,1,152.4000000000001,-51.99999999999894,1.6563560040551948e-155,3,86.80000000000021,-51.99999999999894,2.081615608096321e-155
static,1705,2000.0,train,10,0.0,20.0,2094,2065,2966,1.0,1.0,9,30.699999999999505,-51.99999999999894,1.0851270966007015e-156,1,152.4000000000001,-51.99999999999894,1.6563560040551948e-155,3,86.80000000000021,-51.99999999999894,2.081615608096321e-155
static,1705,2000.0,train,11,0.0,22.0,2094,2065,2966,1.0,1.0,9,30.699999999999505,-51.99999999999894,1.0851270966007015e-156,1,152.4000000000001,-51.99999999999894,1.6563560040551948e-155,3,86.80000000000021,-51.99999999999894,2.081615608096321e-155
static,1705,2000.0,recovery,-1,2000.0,24.3,2094,2065,2966,1.0,1.0,9,30.699999999999505,-51.99999999999894,9.501927100276234e-183,1,152.4000000000001,-51.99999999999894,1.4503899176364098e-181,3,86.80000000000021,-51.99999999999894,1.8227689476089781e-181
static,1705,2000.0,recovery,-1,10000.0,32.3,2094,2065,2966,1.0,1.0,9,30.700000000003055,-51.99999999999894,1.23516e-319,1,152.4000000000072,-51.99999999999894,1.23516e-319,3,86.80000000000376,-51.99999999999894,1.23516e-319
std,1701,500.0,train,0,0.0,0.0,2125,2100,2812,1.0,0.7668307925872346,8,19.700000000000003,-52.0,0.0,0,,-52.0,0.0,2,92.6,-52.0,0.0
std,1701,500.0,train,1,0.0,0.5,2125,2100,2608,0.7890197763991423,0.6330216007969758,5,33.49999999999997,-51.99999769810012,9.23010021852744e-26,0,,-51.999998243316575,6.12860492798751e-27,0,,-51.999998574741184,1.3494098255978768e-26
std,1701,500.0,train,2,0.0,1.0,2125,2100,2519,0.6679442127901658,0.5559853629475497,3,43.400000000000105,-52.00000030015215,-3.9494617481877366e-26,0,,-51.999997886412736,1.0420395441734804e-25,0,,-51.9999970789888,1.4295619371190408e-25
std,1701,500.0,train,3,0.0,1.5,2125,2100,2446,0.5982389422392872,0.5114955742050321,2,51.00000000000016,-51.99999819816718,1.0076185026190083e-26,0,,-51.9999996588428,-7.649565694905374e-28,0,,-51.99999949282418,1.944175297642448e-28
std,1701,500.0,train,4,0.0,2.0,2125,2100,2443,0.5579829166645423,0.48572396291898,1,88.30000000000027,-51.99999850002628,-7.651006224672431e-26,0,,-52.00000001335276,-4.4116871693208365e-28,0,,-51.9999999841961,1.2222545764730472e-34
std,1701,500.0,train,5,0.0,2.5,2125,2100,2419,0.5346637984498446,0.4707513704460814,1,89.90000000000009,-51.99999816805417,-9.74620644899924e-26,0,,-52.000000008173465,-9.663468675517343e-29,0,,-51.99999998773022,7.410761255654617e-35
std,1701,500.0,train,6,0.0,3.0,2125,2100,2389,0.5211160365353622,0.4620280103279184,1,90.10000000000008,-51.99999803310925,4.642496708847209e-26,0,,-52.00000002435487,-1.7176174530484398e-27,0,,-51.999999986708346,1.0205565080027181e-34
std,1701,500.0,train,7,0.0,3.5,2125,2100,2375,0.5132228138894457,0.4569316695733337,1,90.30000000000004,-51.9999980821198,4.418122724277288e-26,0,,-52.00000003046063,-3.391670597760702e-27,0,,-51.99999998657477,1.0622062092013892e-34
std,1701,500.0,train,8,0.0,4.0,2125,2100,2374,0.508611454079636,0.4539464437578996,1,90.20000000000029,-51.99999795176864,5.613311886905001e-26,0,,-52.00000003102868,-3.601584611994655e-27,0,,-51.99999998643985,1.10555566695086e-34
std,1701,500.0,train,9,0.0,4.5,2125,2100,2387,0.5059103100605444,0.452193385792201,1,90.80000000000068,-51.99999802788942,5.332143483605153e-26,0,,-52.00000003308134,-4.2291080048914495e-27,0,,-51.99999998650748,1.0836641980119979e-34
std,1701,500.0,train,10,0.0,5.0,2125,2100,2377,0.5043240776171941,0.4511614031635046,1,91.09999999999997,-51.99999805994758,4.296846616197081e-26,0,,-52.00000003328748,-4.1499443449340106e-27,0,,-51.99999998609659,1.221827971427817e-34
std,1701,500.0,train,11,0.0,5.5,2125,2100,2376,0.5033903011199866,0.4505524795245068,1,91.2000000000006,-51.99999827482152,2.787757562082738e-26,0,,-52.000000004876966,-8.053408991318553e-29,0,,-51.99999998588648,1.2973815936534362e-34
std,1701,500.0,recovery,-1,2000.0,7.8,2125,2100,2629,0.7978695532144409,0.6380952198215473,6,32.900000000000595,-51.99999999999894,1.5276956312715195e-182,0,,-52.00000000000032,-3.7036856325643305e-185,2,59.90000000000073,-51.99999999999894,5.96678152896664e-191
std,1701,500.0,recovery,-1,10000.0,15.8,2125,2100,2832,0.9962978517282572,0.7644729183243241,9,19.80000000000004,-51.99999999999894,1.23516e-319,1,106.1999999999994,-52.00000000000032,-1.23516e-319,2,92.10000000000028,-51.99999999999894,1.23516e-319
std,1701,2000.0,train,0,0.0,0.0,2125,2100,2812,1.0,0.7668307925872346,8,19.700000000000003,-52.0,0.0,0,,-52.0,0.0,2,92.6,-52.0,0.0
std,1701,2000.0,train,1,0.0,2.0,2125,2100,2717,0.9003399990811343,0.7036238059362088,7,22.499999999999964,-51.99999999999894,4.751840399787182e-156,1,100.8,-51.99999999999894,3.1551285253316966e-157,1,95.60000000000014,-51.99999999999894,6.947031964262624e-157
std,1701,2000.0,train,2,0.0,4.0,2125,2100,2705,0.873324389183002,0.6864346978476338,7,23.600000000000065,-51.99999999999894,4.4800856184477966e-156,1,103.10000000000042,-51.99999999999894,-9.563032060051764e-158,1,97.40000000000038,-51.99999999999894,4.329841817491506e-158
std,1701,2000.0,train,3,0.0,6.0,2125,2100,2686,0.8659775077190647,0.6817455086132512,6,23.90000000000025,-51.99999999999894,-1.6964391079557124e-156,1,103.50000000000036,-51.99999999999894,5.193808864128944e-156,1,97.1000000000002,-51.99999999999894,7.366740073404353e-156
std,1701,2000.0,train,4,0.0,8.0,2125,2100,2698,0.8639732782215561,0.6804624156402027,7,23.900000000001143,-51.99999999999894,4.92529497931453e-156,1,103.09999999999953,-51.99999999999894,-8.858965868160054e-159,2,97.900000000001,-51.99999999999894,2.326365970230668e-158
std,1701,2000.0,train,5,0.0,10.0,2125,2100,2687,0.8634248651257967,0.6801102940156194,6,23.900000000001143,-51.99999999999894,4.671019687233819e-156,0,,-51.99999999999894,1.1398087898538105e-156,1,97.59999999999992,-51.99999999999894,2.1291640116081223e-156
std,1701,2000.0,train,6,0.0,12.0,2125,2100,2687,0.8632743630855877,0.680013386238265,6,23.900000000001143,-51.99999999999894,5.839080859259273e-156,0,,-51.99999999999894,-1.055008508066038e-158,1,97.59999999999992,-51.99999999999894,2.234705054867547e-158
std,1701,2000.0,train,7,0.0,14.0,2125,2100,2687,0.8632329432545245,0.6799866430963868,6,23.900000000001143,-51.99999999999894,5.834854458437006e-156,0,,-51.99999999999894,-1.055008507519723e-158,1,97.59999999999992,-51.99999999999894,2.234705054867547e-158
std,1701,2000.0,train,8,0.0,16.0,2125,2100,2687,0.8632215128363585,0.6799792434613988,6,23.900000000001143,-51.99999999999894,5.834574168699419e-156,0,,-51.99999999999894,-1.055008507519723e-158,1,97.59999999999992,-51.99999999999894,2.234705054867547e-158
std,1701,2000.0,train,9,0.0,18.0,2125,2100,2687,0.8632183501218736,0.6799771908415527,6,23.900000000001143,-51.99999999999894,5.834497288004286e-156,0,,-51.99999999999894,-1.055008507519723e-158,1,97.59999999999992,-51.99999999999894,2.234705054867547e-158
std,1701,2000.0,train,10,0.0,20.0,2125,2100,2687,0.8632174728015019,0.6799766200680906,6,23.900000000001143,-51.99999999999894,5.834476137068697e-156,0,,-51.99999999999894,-1.055008507519723e-158,1,97.59999999999992,-51.99999999999894,2.234705054867547e-158
std,1701,2000.0,train,11,0.0,22.0,2125,2100,2687,0.8632172288444013,0.679976460981579,6,23.900000000001143,-51.99999999999894,5.834470300545888e-156,0,,-51.99999999999894,-1.055008507519723e-158,1,97.59999999999992,-51.99999999999894,2.234705054867547e-158
std,1701,2000.0,recovery,-1,2000.0,24.3,2125,2100,2706,0.8822699193041961,0.6920745383371923,6,23.19999999999922,-51.99999999999894,5.1089587835554316e-182,1,100.30000000000072,-51.99999999999894,-9.238193350831444e-185,1,95.70000000000078,-51.99999999999894,1.9568218864396973e-184
std,1701,2000.0,recovery,-1,10000.0,32.3,2125,2100,2831,0.9978436983556342,0.7654615840297155,8,19.800000000003596,-51.99999999999894,1.23516e-319,0,,-51.99999999999894,-1.23516e-319,2,92.2000000000054,-51.99999999999894,1.23516e-319
std,1702,500.0,train,0,0.0,0.0,2080,2054,2758,1.0,0.7710682253694336,9,19.1,-52.0,0.0,2,60.900000000000006,-52.0,0.0,3,39.6,-52.0,0.0
std,1702,500.0,train,1,0.0,0.5,2080,2054,2536,0.7928539641368881,0.6389445047610139,6,24.700000000000056,-51.99999903939133,6.938659799511961e-26,0,,-52.0,0.0,0,,-51.99999806502766,4.46257714424051e-26
std,1702,500.0,train,2,0.0,1.0,2080,2054,2435,0.6733034779202611,0.5624494605416672,3,57.10000000000015,-51.99999970851654,2.83635682995851e-26,0,,-51.99999838500278,2.17844179383396e-26,0,,-51.99999774771079,3.0743008725232395e-26
std,1702,500.0,train,3,0.0,1.5,2080,2054,2376,0.604087899616281,0.5180233977269394,1,166.00000000000014,-51.99999881403505,4.417073196062354e-26,0,,-51.99999901235691,5.2686765607009355e-27,0,,-51.99999860532049,8.350801990538953e-27
std,1702,500.0,train,4,0.0,2.0,2080,2054,2367,0.5638895356454993,0.4921432625193887,1,162.80000000000027,-51.9999983487843,2.6907700204617404e-26,0,,-51.99999958653175,1.1049369869537489e-29,0,,-51.99999940288538,4.157182314882637e-28
std,1702,500.0,train,5,0.0,2.5,2080,2054,2338,0.5404722209258775,0.4770219328870819,1,187.5,-51.99999819215134,3.128053191021635e-26,0,,-51.99999966252336,-9.820410489505838e-28,0,,-51.9999994911724,2.192050740003353e-28
std,1702,500.0,train,6,0.0,3.0,2080,2054,2338,0.5267898760641103,0.4681610401676596,0,,-51.99999966748423,2.1024261997523495e-26,0,,-51.99999873407556,2.2395713513741382e-26,0,,-51.999998250459136,3.063834789784617e-26
std,1702,500.0,train,7,0.0,3.5,2080,2054,2325,0.5187722087743747,0.4629539204151877,0,,-51.99999811711015,1.9470040140228607e-26,0,,-52.00000002209504,-1.6521368532351754e-28,0,,-51.99999999999894,1.1397698195971696e-69
std,1702,500.0,train,8,0.0,4.0,2080,2054,2324,0.5140606119821439,0.4598854754018771,0,,-51.99999793366903,3.358919500659405e-26,0,,-52.00000002650258,-4.617431736538792e-28,0,,-51.99999999999894,4.2400303240759527e-113
std,1702,500.0,train,9,0.0,4.5,2080,2054,2327,0.5112841681189148,0.4580724335551057,0,,-51.99999794108396,3.61987935492809e-26,0,,-52.00000002701323,-4.905497661213425e-28,0,,-51.99999999999894,1.5773234946190763e-156
std,1702,500.0,train,10,0.0,5.0,2080,2054,2323,0.5096436600154909,0.4569983594879551,0,,-51.99999792405919,3.4901232569953124e-26,0,,-52.00000002921204,-7.024045191882501e-28,0,,-51.99999999999894,5.867763238744181e-200
std,1702,500.0,train,11,0.0,5.5,2080,2054,2324,0.5086717976097912,0.4563604394714267,0,,-51.99999785125794,3.6493675847097256e-26,0,,-52.00000002957332,-7.311899747391189e-28,0,,-51.99999999999894,2.1828525057424962e-243
std,1702,500.0,recovery,-1,2000.0,7.8,2080,2054,2554,0.80000618227406,0.6429631663068793,6,24.200000000000443,-51.99999999999894,1.619816214744166e-182,0,,-52.00000000000032,-3.1052896806222836e-184,0,,-51.99999999999894,1.23516e-319
std,1702,500.0,recovery,-1,10000.0,15.8,2080,2054,2753,0.9963369854545524,0.768721899367824,9,19.199999999999665,-51.99999999999894,1.23516e-319,3,61.70000000000009,-52.00000000000032,-1.23516e-319,3,39.60000000000008,-51.99999999999894,1.23516e-319
std,1702,2000.0,train,0,0.0,0.0,2080,2054,2758,1.0,0.7710682253694336,9,19.1,-52.0,0.0,2,60.900000000000006,-52.0,0.0,3,39.6,-52.0,0.0
std,1702,2000.0,train,1,0.0,2.0,2080,2054,2650,0.9021511411253752,0.7086573989303174,8,22.10000000000001,-51.99999999999894,3.57216099230615e-156,1,92.00000000000009,-52.0,0.0,3,48.00000000000004,-51.99999999999894,2.297424064649239e-156
std,1702,2000.0,train,2,0.0,4.0,2080,2054,2637,0.8754758219900366,0.6915890474630934,7,22.700000000000387,-51.99999999999894,2.138500260608924e-156,1,92.29999999999984,-51.99999999999894,5.203822339316283e-157,1,76.20000000000005,-51.99999999999894,7.376612429672855e-157
std,1702,2000.0,train,3,0.0,6.0,2080,2054,2617,0.8681805537091961,0.6869065748920844,7,22.800000000000157,-51.99999999999894,5.6228428893644065e-157,0,,-51.99999999999894,3.10644676899572e-157,1,78.40000000000025,-51.99999999999894,4.3114819108217353e-157
std,1702,2000.0,train,4,0.0,8.0,2080,2054,2623,0.8661791950139065,0.6856180788311366,7,22.89999999999992,-51.99999999999894,5.892132705579361e-156,0,,-51.99999999999894,4.238361523928004e-157,1,78.50000000000001,-51.99999999999894,6.063225055468814e-157
std,1702,2000.0,train,5,0.0,10.0,2080,2054,2615,0.8656284725577001,0.6852624592438391,7,22.89999999999992,-51.99999999999894,3.021148745046477e-156,0,,-51.99999999999894,3.4643888230387446e-157,1,78.80000000000109,-51.99999999999894,4.9616292946657036e-157
std,1702,2000.0,train,6,0.0,12.0,2080,2054,2621,0.8654764754359958,0.6851640236172932,7,22.89999999999992,-51.99999999999894,2.764106942062241e-156,0,,-51.99999999999894,4.0862409548427616e-157,1,78.80000000000109,-51.99999999999894,5.832290052963464e-157
std,1702,2000.0,train,7,0.0,14.0,2080,2054,2625,0.8654344025793743,0.6851366991605855,7,22.89999999999992,-51.99999999999894,8.374187855922823e-157,0,,-51.99999999999894,4.051587665586764e-157,1,78.80000000000109,-51.99999999999894,5.832290052963464e-157
std,1702,2000.0,train,8,0.0,16.0,2080,2054,2625,0.8654227236985703,0.6851290932458297,7,22.89999999999992,-51.99999999999894,9.708480678214206e-156,0,,-51.99999999999894,2.964324683806688e-157,1,78.80000000000109,-51.99999999999894,4.3186129344436366e-157
std,1702,2000.0,train,9,0.0,18.0,2080,2054,2625,0.8654194728170324,0.6851269703920796,7,22.89999999999992,-51.99999999999894,9.832980594533157e-156,0,,-51.99999999999894,2.964324683806688e-157,1,78.80000000000109,-51.99999999999894,4.3186129344436366e-157
std,1702,2000.0,train,10,0.0,20.0,2080,2054,2625,0.8654185654776412,0.6851263763385007,7,22.89999999999992,-51.99999999999894,9.832970641020719e-156,0,,-51.99999999999894,2.964324683806688e-157,1,78.80000000000109,-51.99999999999894,4.3186129344436366e-157
std,1702,2000.0,train,11,0.0,22.0,2080,2054,2625,0.8654183115702713,0.6851262096764376,7,22.89999999999992,-51.99999999999894,9.832967941255556e-156,0,,-51.99999999999894,2.964324683806688e-157,1,78.80000000000109,-51.99999999999894,4.3186129344436366e-157
std,1702,2000.0,recovery,-1,2000.0,24.3,2080,2054,2623,0.8841644059762338,0.6970972066084516,7,22.500000000000853,-51.99999999999894,8.610248317386286e-182,1,92.70000000000068,-51.99999999999894,2.595714099787633e-183,1,74.99999999999929,-51.99999999999894,3.78159806403705e-183
std,1702,2000.0,recovery,-1,10000.0,32.3,2080,2054,2757,0.9978783970893986,0.7697133989015749,9,19.10000000000167,-51.99999999999894,1.23516e-319,2,61.20000000000658,-51.99999999999894,1.23516e-319,3,39.60000000000719,-51.99999999999894,1.23516e-319
std,1703,500.0,train,0,0.0,0.0,2145,2109,2870,1.0,0.7646529629463895,8,19.1,-52.0,0.0,2,60.400000000000006,-52.0,0.0,2,44.1,-52.0,0.0
std,1703,500.0,train,1,0.0,0.5,2145,2109,2627,0.7870491946499978,0.6298949282808635,4,22.00000000000002,-51.99999665998216,2.176145948538933e-25,0,,-51.9999987994066,1.4117628962580167e-26,1,167.00000000000003,-51.99999826743559,2.834134422350002e-26
std,1703,500.0,train,2,0.0,1.0,2145,2109,2520,0.6651150825036428,0.552529167333455,2,27.50000000000008,-51.999996133792656,2.188817463127821e-25,0,,-51.99999937452691,-1.3792388161807672e-27,0,,-52.0,0.0
std,1703,500.0,train,3,0.0,1.5,2145,2109,2462,0.5951116471236024,0.507994590880803,2,75.8000000000001,-51.99999775849948,1.8516470511854675e-26,0,,-51.99999973285569,-2.3094711281328281e-29,0,,-51.99999960903745,7.594487154163422e-29
std,1703,500.0,train,4,0.0,2.0,2145,2109,2446,0.5548150959528597,0.4822902657901637,1,170.10000000000014,-51.9999982487413,-8.316311142558841e-27,0,,-51.999999683347816,-3.540674579539271e-29,0,,-51.99999953988097,1.3838058431167003e-28
std,1703,500.0,train,5,0.0,2.5,2145,2109,2429,0.5315568608054888,0.467414436949527,1,169.90000000000015,-51.99999805147717,6.293733541115309e-26,0,,-51.99999950362991,-2.506780646675303e-27,0,,-51.99999926702693,9.43888177053364e-28
std,1703,500.0,train,6,0.0,3.0,2145,2109,2410,0.5180966542461823,0.4587821131049142,1,172.00000000000014,-51.999998554903975,-2.7540192644770853e-26,0,,-51.999999483541146,6.1600222907954445e-28,0,,-51.99999927432013,9.0687779225361e-28
std,1703,500.0,train,7,0.0,3.5,2145,2109,2409,0.5102858046269726,0.4537592528955895,0,,-51.99999856461602,1.866432448417838e-26,0,,-51.99999942624845,9.377173577657712e-28,0,,-51.99999919397972,1.3802331354542984e-27
std,1703,500.0,train,8,0.0,4.0,2145,2109,2410,0.5057409327640117,0.4508286552594575,0,,-51.99999767873483,4.4308960262571005e-26,0,,-52.000000013467165,-2.6748997347157904e-29,0,,-51.99999999999894,5.134572128510136e-71
std,1703,500.0,train,9,0.0,4.5,2145,2109,2397,0.5030892183656317,0.4491141154007185,0,,-51.99999802846987,-9.532320167891508e-27,0,,-52.00000001907633,-1.445943637247972e-28,0,,-51.99999999999894,1.910099842241185e-114
std,1703,500.0,train,10,0.0,5.0,2145,2109,2395,0.5015378385467306,0.4481082743330432,0,,-51.99999784974863,2.7899107852161947e-26,0,,-52.00000003691847,-1.9401571576198394e-27,0,,-51.99999999999894,7.105716534920804e-158
std,1703,500.0,train,11,0.0,5.5,2145,2109,2389,0.5006277159121006,0.4475165695531632,0,,-51.999998092719,-5.4730893601623005e-27,0,,-52.00000003819616,-2.3215742993917898e-27,0,,-51.99999999999894,2.6433805373966268e-201
