rest_ms,actual,low,high,resource,accumulator,rest_s,minus,plus
1000.0,4.666666666666667,4,5,3.6065027932140965,0.0,1.0,0.666666666666667,0.33333333333333304
5000.0,11.333333333333334,10,13,11.048554151624494,10.731486905978892,5.0,1.333333333333334,1.666666666666666
