seed,kind,case,phase,block,pulse,rest_ms,label,input_hz,onset_s,duration_ms,input_events,stimulus_spikes,sensory_A,total_spikes,noninput_spikes,resource_before,resource_after,event_file,aBN1,aDN1,aDN2
3703,response,frequency24,train,1,10,0.0,A,150.0,7.5,300.0,2076,2049,2049,2406,357,0.6292963395749088,0.5354432544070097,events_00130.parquet,1,0,0
3703,response,frequency24,train,1,11,0.0,A,150.0,8.25,300.0,2076,2049,2049,2404,355,0.6290439041099234,0.5352765815518021,events_00132.parquet,1,0,0
3703,response,frequency24,train,1,12,0.0,A,150.0,9.0,300.0,2076,2049,2049,2408,359,0.6289108131318133,0.5351884491928511,events_00134.parquet,1,0,0
3703,response,frequency24,train,1,13,0.0,A,150.0,9.75,300.0,2076,2049,2049,2408,359,0.6288404380137933,0.5351417140185447,events_00136.parquet,1,0,0
3703,response,frequency24,train,1,14,0.0,A,150.0,10.5,300.0,2076,2049,2049,2402,353,0.6288031192191231,0.5351168624156237,events_00138.parquet,1,0,0
3703,response,frequency24,train,1,15,0.0,A,150.0,11.25,300.0,2076,2049,2049,2402,353,0.6287832748111284,0.5351036119857003,events_00140.parquet,1,0,0
3703,response,frequency24,train,1,16,0.0,A,150.0,12.0,300.0,2076,2049,2049,2402,353,0.6287726941279291,0.5350965287326909,events_00142.parquet,1,0,0
3703,response,frequency24,train,1,17,0.0,A,150.0,12.75,300.0,2076,2049,2049,2402,353,0.6287670380355196,0.5350927327469844,events_00144.parquet,1,0,0
3703,response,frequency24,train,1,18,0.0,A,150.0,13.5,300.0,2076,2049,2049,2402,353,0.6287640068793667,0.5350906935124848,events_00146.parquet,1,0,0
3703,response,frequency24,train,1,19,0.0,A,150.0,14.25,300.0,2076,2049,2049,2402,353,0.628762378517545,0.5350895954613164,events_00148.parquet,1,0,0
3703,response,frequency24,train,1,20,0.0,A,150.0,15.0,300.0,2076,2049,2049,2402,353,0.628761501705878,0.5350890028726452,events_00150.parquet,1,0,0
3703,response,frequency24,train,1,21,0.0,A,150.0,15.75,300.0,2076,2049,2049,2402,353,0.6287610285142129,0.5350886823765201,events_00152.parquet,1,0,0
3703,response,frequency24,train,1,22,0.0,A,150.0,16.5,300.0,2076,2049,2049,2402,353,0.6287607725928589,0.5350885086783803,events_00154.parquet,1,0,0
3703,response,frequency24,train,1,23,0.0,A,150.0,17.25,300.0,2076,2049,2049,2402,353,0.628760633892077,0.5350884143514099,events_00156.parquet,1,0,0
3703,response,frequency24,recovery,0,-1,500.0,A,150.0,18.05,300.0,2076,2049,2049,2421,372,0.6379264930379094,0.540969088934281,events_00158.parquet,1,0,0
3703,response,frequency24,recovery,0,-1,1000.0,A,150.0,18.55,300.0,2076,2049,2049,2488,439,0.718016869248514,0.5923538715618383,events_00160.parquet,4,0,0
3703,response,frequency24,recovery,0,-1,2000.0,A,150.0,19.55,300.0,2076,2049,2049,2554,505,0.8289685856774675,0.6635388266164164,events_00162.parquet,6,0,1
3703,response,frequency24,recovery,0,-1,5000.0,A,150.0,22.55,300.0,2076,2049,2049,2681,632,0.9618377331318008,0.7487856762740631,events_00164.parquet,8,0,3
